line,hour,day_of_week,month,is_weekend,time_category,is_peak_hour,is_noon_peak,is_peak_day,day_peak_weight,office_occupancy,is_strike,line_status,disruption_level
Bakerloo,7,Sunday,May,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,7,Sunday,May,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,8,Sunday,May,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,8,Sunday,May,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,9,Sunday,May,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,9,Sunday,May,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,10,Sunday,May,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,10,Sunday,May,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,12,Sunday,May,1,noon_peak,1,1,0,0.2,0.415,0,1,Low
Bakerloo,12,Sunday,May,1,noon_peak,1,1,0,0.2,0.415,1,1,High
Bakerloo,13,Sunday,May,1,noon_peak,1,1,0,0.2,0.415,0,1,Low
Bakerloo,13,Sunday,May,1,noon_peak,1,1,0,0.2,0.415,1,1,High
Bakerloo,14,Sunday,May,1,noon_peak,1,1,0,0.2,0.415,0,1,Low
Bakerloo,14,Sunday,May,1,noon_peak,1,1,0,0.2,0.415,1,1,High
Bakerloo,16,Sunday,May,1,afternoon,1,0,0,0.2,0.415,0,1,Low
Bakerloo,16,Sunday,May,1,afternoon,1,0,0,0.2,0.415,1,1,High
Bakerloo,17,Sunday,May,1,evening_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,17,Sunday,May,1,evening_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,18,Sunday,May,1,evening_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,18,Sunday,May,1,evening_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,19,Sunday,May,1,evening_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,19,Sunday,May,1,evening_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,20,Sunday,May,1,evening_peak,0,0,0,0.2,0.415,0,1,Low
Bakerloo,20,Sunday,May,1,evening_peak,0,0,0,0.2,0.415,1,1,Medium
Bakerloo,22,Sunday,May,1,night,0,0,0,0.2,0.415,0,1,Low
Bakerloo,22,Sunday,May,1,night,0,0,0,0.2,0.415,1,1,Medium
Bakerloo,6,Sunday,June,1,night,0,0,0,0.2,0.415,0,1,Low
Bakerloo,6,Sunday,June,1,night,0,0,0,0.2,0.415,1,1,Medium
Bakerloo,7,Sunday,June,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,7,Sunday,June,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,8,Sunday,June,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,8,Sunday,June,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,9,Sunday,June,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,9,Sunday,June,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,10,Sunday,June,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,10,Sunday,June,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,12,Sunday,June,1,noon_peak,1,1,0,0.2,0.415,0,1,Low
Bakerloo,12,Sunday,June,1,noon_peak,1,1,0,0.2,0.415,1,1,High
Bakerloo,13,Sunday,June,1,noon_peak,1,1,0,0.2,0.415,0,1,Low
Bakerloo,13,Sunday,June,1,noon_peak,1,1,0,0.2,0.415,1,1,High
Bakerloo,14,Sunday,June,1,noon_peak,1,1,0,0.2,0.415,0,1,Low
Bakerloo,14,Sunday,June,1,noon_peak,1,1,0,0.2,0.415,1,1,High
Bakerloo,16,Sunday,June,1,afternoon,1,0,0,0.2,0.415,0,1,Low
Bakerloo,16,Sunday,June,1,afternoon,1,0,0,0.2,0.415,1,1,High
Bakerloo,17,Sunday,June,1,evening_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,17,Sunday,June,1,evening_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,18,Sunday,June,1,evening_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,18,Sunday,June,1,evening_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,19,Sunday,June,1,evening_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,19,Sunday,June,1,evening_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,20,Sunday,June,1,evening_peak,0,0,0,0.2,0.415,0,1,Low
Bakerloo,20,Sunday,June,1,evening_peak,0,0,0,0.2,0.415,1,1,Medium
Bakerloo,22,Sunday,June,1,night,0,0,0,0.2,0.415,0,1,Low
Bakerloo,22,Sunday,June,1,night,0,0,0,0.2,0.415,1,1,Medium
Bakerloo,6,Sunday,July,1,night,0,0,0,0.2,0.415,0,1,Low
Bakerloo,6,Sunday,July,1,night,0,0,0,0.2,0.415,1,1,Medium
Bakerloo,7,Sunday,July,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,7,Sunday,July,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,8,Sunday,July,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,8,Sunday,July,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,9,Sunday,July,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,9,Sunday,July,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,10,Sunday,July,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,10,Sunday,July,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,12,Sunday,July,1,noon_peak,1,1,0,0.2,0.415,0,1,Low
Bakerloo,12,Sunday,July,1,noon_peak,1,1,0,0.2,0.415,1,1,High
Bakerloo,13,Sunday,July,1,noon_peak,1,1,0,0.2,0.415,0,1,Low
Bakerloo,13,Sunday,July,1,noon_peak,1,1,0,0.2,0.415,1,1,High
Bakerloo,14,Sunday,July,1,noon_peak,1,1,0,0.2,0.415,0,1,Low
Bakerloo,14,Sunday,July,1,noon_peak,1,1,0,0.2,0.415,1,1,High
Bakerloo,16,Sunday,July,1,afternoon,1,0,0,0.2,0.415,0,1,Low
Bakerloo,16,Sunday,July,1,afternoon,1,0,0,0.2,0.415,1,1,High
Bakerloo,17,Sunday,July,1,evening_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,17,Sunday,July,1,evening_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,18,Sunday,July,1,evening_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,18,Sunday,July,1,evening_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,19,Sunday,July,1,evening_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,19,Sunday,July,1,evening_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,20,Sunday,July,1,evening_peak,0,0,0,0.2,0.415,0,1,Low
Bakerloo,20,Sunday,July,1,evening_peak,0,0,0,0.2,0.415,1,1,Medium
Bakerloo,22,Sunday,July,1,night,0,0,0,0.2,0.415,0,1,Low
Bakerloo,22,Sunday,July,1,night,0,0,0,0.2,0.415,1,1,Medium
Bakerloo,6,Sunday,August,1,night,0,0,0,0.2,0.415,0,1,Low
Bakerloo,6,Sunday,August,1,night,0,0,0,0.2,0.415,1,1,Medium
Bakerloo,7,Sunday,August,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,7,Sunday,August,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,8,Sunday,August,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,8,Sunday,August,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,9,Sunday,August,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,9,Sunday,August,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,10,Sunday,August,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,10,Sunday,August,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,12,Sunday,August,1,noon_peak,1,1,0,0.2,0.415,0,1,Low
Bakerloo,12,Sunday,August,1,noon_peak,1,1,0,0.2,0.415,1,1,High
Bakerloo,13,Sunday,August,1,noon_peak,1,1,0,0.2,0.415,0,1,Low
Bakerloo,13,Sunday,August,1,noon_peak,1,1,0,0.2,0.415,1,1,High
Bakerloo,14,Sunday,August,1,noon_peak,1,1,0,0.2,0.415,0,1,Low
Bakerloo,14,Sunday,August,1,noon_peak,1,1,0,0.2,0.415,1,1,High
Bakerloo,16,Sunday,August,1,afternoon,1,0,0,0.2,0.415,0,1,Low
Bakerloo,16,Sunday,August,1,afternoon,1,0,0,0.2,0.415,1,1,High
Bakerloo,17,Sunday,August,1,evening_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,17,Sunday,August,1,evening_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,18,Sunday,August,1,evening_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,18,Sunday,August,1,evening_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,19,Sunday,August,1,evening_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,19,Sunday,August,1,evening_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,20,Sunday,August,1,evening_peak,0,0,0,0.2,0.415,0,1,Low
Bakerloo,20,Sunday,August,1,evening_peak,0,0,0,0.2,0.415,1,1,Medium
Bakerloo,22,Sunday,August,1,night,0,0,0,0.2,0.415,0,1,Low
Bakerloo,22,Sunday,August,1,night,0,0,0,0.2,0.415,1,1,Medium
Bakerloo,6,Sunday,September,1,night,0,0,0,0.2,0.415,0,1,Low
Bakerloo,6,Sunday,September,1,night,0,0,0,0.2,0.415,1,1,Medium
Bakerloo,7,Sunday,September,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,7,Sunday,September,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,8,Sunday,September,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,8,Sunday,September,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,9,Sunday,September,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,9,Sunday,September,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,10,Sunday,September,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,10,Sunday,September,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,12,Sunday,September,1,noon_peak,1,1,0,0.2,0.415,0,1,Low
Bakerloo,12,Sunday,September,1,noon_peak,1,1,0,0.2,0.415,1,1,High
Bakerloo,13,Sunday,September,1,noon_peak,1,1,0,0.2,0.415,0,1,Low
Bakerloo,13,Sunday,September,1,noon_peak,1,1,0,0.2,0.415,1,1,High
Bakerloo,14,Sunday,September,1,noon_peak,1,1,0,0.2,0.415,0,1,Low
Bakerloo,14,Sunday,September,1,noon_peak,1,1,0,0.2,0.415,1,1,High
Bakerloo,16,Sunday,September,1,afternoon,1,0,0,0.2,0.415,0,1,Low
Bakerloo,16,Sunday,September,1,afternoon,1,0,0,0.2,0.415,1,1,High
Bakerloo,17,Sunday,September,1,evening_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,17,Sunday,September,1,evening_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,18,Sunday,September,1,evening_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,18,Sunday,September,1,evening_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,19,Sunday,September,1,evening_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,19,Sunday,September,1,evening_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,20,Sunday,September,1,evening_peak,0,0,0,0.2,0.415,0,1,Low
Bakerloo,20,Sunday,September,1,evening_peak,0,0,0,0.2,0.415,1,1,Medium
Bakerloo,22,Sunday,September,1,night,0,0,0,0.2,0.415,0,1,Low
Bakerloo,22,Sunday,September,1,night,0,0,0,0.2,0.415,1,1,Medium
Bakerloo,6,Sunday,October,1,night,0,0,0,0.2,0.415,0,1,Low
Bakerloo,6,Sunday,October,1,night,0,0,0,0.2,0.415,1,1,Medium
Bakerloo,7,Sunday,October,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,7,Sunday,October,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,8,Sunday,October,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,8,Sunday,October,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,9,Sunday,October,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,9,Sunday,October,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,10,Sunday,October,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,10,Sunday,October,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,12,Sunday,October,1,noon_peak,1,1,0,0.2,0.415,0,1,Low
Bakerloo,12,Sunday,October,1,noon_peak,1,1,0,0.2,0.415,1,1,High
Bakerloo,13,Sunday,October,1,noon_peak,1,1,0,0.2,0.415,0,1,Low
Bakerloo,13,Sunday,October,1,noon_peak,1,1,0,0.2,0.415,1,1,High
Bakerloo,14,Sunday,October,1,noon_peak,1,1,0,0.2,0.415,0,1,Low
Bakerloo,14,Sunday,October,1,noon_peak,1,1,0,0.2,0.415,1,1,High
Bakerloo,16,Sunday,October,1,afternoon,1,0,0,0.2,0.415,0,1,Low
Bakerloo,16,Sunday,October,1,afternoon,1,0,0,0.2,0.415,1,1,High
Bakerloo,17,Sunday,October,1,evening_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,17,Sunday,October,1,evening_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,18,Sunday,October,1,evening_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,18,Sunday,October,1,evening_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,19,Sunday,October,1,evening_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,19,Sunday,October,1,evening_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,20,Sunday,October,1,evening_peak,0,0,0,0.2,0.415,0,1,Low
Bakerloo,20,Sunday,October,1,evening_peak,0,0,0,0.2,0.415,1,1,Medium
Bakerloo,22,Sunday,October,1,night,0,0,0,0.2,0.415,0,1,Low
Bakerloo,22,Sunday,October,1,night,0,0,0,0.2,0.415,1,1,Medium
Bakerloo,6,Sunday,November,1,night,0,0,0,0.2,0.415,0,1,Low
Bakerloo,6,Sunday,November,1,night,0,0,0,0.2,0.415,1,1,Medium
Bakerloo,7,Sunday,November,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,7,Sunday,November,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,8,Sunday,November,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,8,Sunday,November,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,9,Sunday,November,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,9,Sunday,November,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,10,Sunday,November,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,10,Sunday,November,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,12,Sunday,November,1,noon_peak,1,1,0,0.2,0.415,0,1,Low
Bakerloo,12,Sunday,November,1,noon_peak,1,1,0,0.2,0.415,1,1,High
Bakerloo,13,Sunday,November,1,noon_peak,1,1,0,0.2,0.415,0,1,Low
Bakerloo,13,Sunday,November,1,noon_peak,1,1,0,0.2,0.415,1,1,High
Bakerloo,14,Sunday,November,1,noon_peak,1,1,0,0.2,0.415,0,1,Low
Bakerloo,14,Sunday,November,1,noon_peak,1,1,0,0.2,0.415,1,1,High
Bakerloo,16,Sunday,November,1,afternoon,1,0,0,0.2,0.415,0,1,Low
Bakerloo,16,Sunday,November,1,afternoon,1,0,0,0.2,0.415,1,1,High
Bakerloo,17,Sunday,November,1,evening_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,17,Sunday,November,1,evening_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,18,Sunday,November,1,evening_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,18,Sunday,November,1,evening_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,19,Sunday,November,1,evening_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,19,Sunday,November,1,evening_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,20,Sunday,November,1,evening_peak,0,0,0,0.2,0.415,0,1,Low
Bakerloo,20,Sunday,November,1,evening_peak,0,0,0,0.2,0.415,1,1,Medium
Bakerloo,22,Sunday,November,1,night,0,0,0,0.2,0.415,0,1,Low
Bakerloo,22,Sunday,November,1,night,0,0,0,0.2,0.415,1,1,Medium
Bakerloo,6,Sunday,December,1,night,0,0,0,0.2,0.415,0,1,Low
Bakerloo,6,Sunday,December,1,night,0,0,0,0.2,0.415,1,1,Medium
Bakerloo,7,Sunday,December,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,7,Sunday,December,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,8,Sunday,December,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,8,Sunday,December,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,9,Sunday,December,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,9,Sunday,December,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,10,Sunday,December,1,morning_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,10,Sunday,December,1,morning_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,12,Sunday,December,1,noon_peak,1,1,0,0.2,0.415,0,1,Low
Bakerloo,12,Sunday,December,1,noon_peak,1,1,0,0.2,0.415,1,1,High
Bakerloo,13,Sunday,December,1,noon_peak,1,1,0,0.2,0.415,0,1,Low
Bakerloo,13,Sunday,December,1,noon_peak,1,1,0,0.2,0.415,1,1,High
Bakerloo,14,Sunday,December,1,noon_peak,1,1,0,0.2,0.415,0,1,Low
Bakerloo,14,Sunday,December,1,noon_peak,1,1,0,0.2,0.415,1,1,High
Bakerloo,16,Sunday,December,1,afternoon,1,0,0,0.2,0.415,0,1,Low
Bakerloo,16,Sunday,December,1,afternoon,1,0,0,0.2,0.415,1,1,High
Bakerloo,17,Sunday,December,1,evening_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,17,Sunday,December,1,evening_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,18,Sunday,December,1,evening_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,18,Sunday,December,1,evening_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,19,Sunday,December,1,evening_peak,1,0,0,0.2,0.415,0,1,Low
Bakerloo,19,Sunday,December,1,evening_peak,1,0,0,0.2,0.415,1,1,High
Bakerloo,20,Sunday,December,1,evening_peak,0,0,0,0.2,0.415,0,1,Low
Bakerloo,20,Sunday,December,1,evening_peak,0,0,0,0.2,0.415,1,1,Medium
Bakerloo,22,Sunday,December,1,night,0,0,0,0.2,0.415,0,1,Low
Bakerloo,22,Sunday,December,1,night,0,0,0,0.2,0.415,1,1,Medium
Central,6,Monday,January,0,night,0,0,0,0.6,0.415,0,2,Low
Central,6,Monday,January,0,night,0,0,0,0.6,0.415,1,2,Medium
Central,7,Monday,January,0,morning_peak,1,0,0,0.6,0.415,0,2,Medium
Central,7,Monday,January,0,morning_peak,1,0,0,0.6,0.415,1,2,High
Central,8,Monday,January,0,morning_peak,1,0,0,0.6,0.415,0,2,Medium
Central,8,Monday,January,0,morning_peak,1,0,0,0.6,0.415,1,2,High
Central,9,Monday,January,0,morning_peak,1,0,0,0.6,0.415,0,2,Medium
Central,9,Monday,January,0,morning_peak,1,0,0,0.6,0.415,1,2,High
Central,10,Monday,January,0,morning_peak,1,0,0,0.6,0.415,0,2,Medium
Central,10,Monday,January,0,morning_peak,1,0,0,0.6,0.415,1,2,High
Central,12,Monday,January,0,noon_peak,1,1,0,0.6,0.415,0,2,Medium
Central,12,Monday,January,0,noon_peak,1,1,0,0.6,0.415,1,2,High
Central,13,Monday,January,0,noon_peak,1,1,0,0.6,0.415,0,2,Medium
Central,13,Monday,January,0,noon_peak,1,1,0,0.6,0.415,1,2,High
Central,14,Monday,January,0,noon_peak,1,1,0,0.6,0.415,0,2,Medium
Central,14,Monday,January,0,noon_peak,1,1,0,0.6,0.415,1,2,High
Central,16,Monday,January,0,afternoon,1,0,0,0.6,0.415,0,2,Medium
Central,16,Monday,January,0,afternoon,1,0,0,0.6,0.415,1,2,High
Central,17,Monday,January,0,evening_peak,1,0,0,0.6,0.415,0,2,Medium
Central,17,Monday,January,0,evening_peak,1,0,0,0.6,0.415,1,2,High
Central,18,Monday,January,0,evening_peak,1,0,0,0.6,0.415,0,2,Medium
Central,18,Monday,January,0,evening_peak,1,0,0,0.6,0.415,1,2,High
Central,19,Monday,January,0,evening_peak,1,0,0,0.6,0.415,0,2,Medium
Central,19,Monday,January,0,evening_peak,1,0,0,0.6,0.415,1,2,High
Central,20,Monday,January,0,evening_peak,0,0,0,0.6,0.415,0,2,Low
Central,20,Monday,January,0,evening_peak,0,0,0,0.6,0.415,1,2,Medium
Central,22,Monday,January,0,night,0,0,0,0.6,0.415,0,2,Low
Central,22,Monday,January,0,night,0,0,0,0.6,0.415,1,2,Medium
Central,6,Monday,February,0,night,0,0,0,0.6,0.415,0,2,Low
Central,6,Monday,February,0,night,0,0,0,0.6,0.415,1,2,Medium
Central,7,Monday,February,0,morning_peak,1,0,0,0.6,0.415,0,2,Medium
Central,7,Monday,February,0,morning_peak,1,0,0,0.6,0.415,1,2,High
Central,8,Monday,February,0,morning_peak,1,0,0,0.6,0.415,0,2,Medium
Central,8,Monday,February,0,morning_peak,1,0,0,0.6,0.415,1,2,High
Central,9,Monday,February,0,morning_peak,1,0,0,0.6,0.415,0,2,Medium
Central,9,Monday,February,0,morning_peak,1,0,0,0.6,0.415,1,2,High
Central,10,Monday,February,0,morning_peak,1,0,0,0.6,0.415,0,2,Medium
Central,10,Monday,February,0,morning_peak,1,0,0,0.6,0.415,1,2,High
Central,12,Monday,February,0,noon_peak,1,1,0,0.6,0.415,0,2,Medium
Central,12,Monday,February,0,noon_peak,1,1,0,0.6,0.415,1,2,High
Central,13,Monday,February,0,noon_peak,1,1,0,0.6,0.415,0,2,Medium
Central,13,Monday,February,0,noon_peak,1,1,0,0.6,0.415,1,2,High
Central,14,Monday,February,0,noon_peak,1,1,0,0.6,0.415,0,2,Medium
Central,14,Monday,February,0,noon_peak,1,1,0,0.6,0.415,1,2,High
Central,16,Monday,February,0,afternoon,1,0,0,0.6,0.415,0,2,Medium
Central,16,Monday,February,0,afternoon,1,0,0,0.6,0.415,1,2,High
Central,17,Monday,February,0,evening_peak,1,0,0,0.6,0.415,0,2,Medium
Central,17,Monday,February,0,evening_peak,1,0,0,0.6,0.415,1,2,High
Central,18,Monday,February,0,evening_peak,1,0,0,0.6,0.415,0,2,Medium
Central,18,Monday,February,0,evening_peak,1,0,0,0.6,0.415,1,2,High
Central,19,Monday,February,0,evening_peak,1,0,0,0.6,0.415,0,2,Medium
Central,19,Monday,February,0,evening_peak,1,0,0,0.6,0.415,1,2,High
Central,20,Monday,February,0,evening_peak,0,0,0,0.6,0.415,0,2,Low
Central,20,Monday,February,0,evening_peak,0,0,0,0.6,0.415,1,2,Medium
Central,22,Monday,February,0,night,0,0,0,0.6,0.415,0,2,Low
Central,22,Monday,February,0,night,0,0,0,0.6,0.415,1,2,Medium
Central,6,Monday,March,0,night,0,0,0,0.6,0.415,0,2,Low
Central,6,Monday,March,0,night,0,0,0,0.6,0.415,1,2,Medium
Central,7,Monday,March,0,morning_peak,1,0,0,0.6,0.415,0,2,Medium
Central,7,Monday,March,0,morning_peak,1,0,0,0.6,0.415,1,2,High
Central,8,Monday,March,0,morning_peak,1,0,0,0.6,0.415,0,2,Medium
Central,8,Monday,March,0,morning_peak,1,0,0,0.6,0.415,1,2,High
Central,9,Monday,March,0,morning_peak,1,0,0,0.6,0.415,0,2,Medium
Central,9,Monday,March,0,morning_peak,1,0,0,0.6,0.415,1,2,High
Central,10,Monday,March,0,morning_peak,1,0,0,0.6,0.415,0,2,Medium
Central,10,Monday,March,0,morning_peak,1,0,0,0.6,0.415,1,2,High
Central,12,Monday,March,0,noon_peak,1,1,0,0.6,0.415,0,2,Medium
Central,12,Monday,March,0,noon_peak,1,1,0,0.6,0.415,1,2,High
Central,13,Monday,March,0,noon_peak,1,1,0,0.6,0.415,0,2,Medium
Central,13,Monday,March,0,noon_peak,1,1,0,0.6,0.415,1,2,High
Central,14,Monday,March,0,noon_peak,1,1,0,0.6,0.415,0,2,Medium
Central,14,Monday,March,0,noon_peak,1,1,0,0.6,0.415,1,2,High
Central,16,Monday,March,0,afternoon,1,0,0,0.6,0.415,0,2,Medium
Central,16,Monday,March,0,afternoon,1,0,0,0.6,0.415,1,2,High
Central,17,Monday,March,0,evening_peak,1,0,0,0.6,0.415,0,2,Medium
Central,17,Monday,March,0,evening_peak,1,0,0,0.6,0.415,1,2,High
Central,18,Monday,March,0,evening_peak,1,0,0,0.6,0.415,0,2,Medium
Central,18,Monday,March,0,evening_peak,1,0,0,0.6,0.415,1,2,High
Central,19,Monday,March,0,evening_peak,1,0,0,0.6,0.415,0,2,Medium
Central,19,Monday,March,0,evening_peak,1,0,0,0.6,0.415,1,2,High
Central,20,Monday,March,0,evening_peak,0,0,0,0.6,0.415,0,2,Low
Central,20,Monday,March,0,evening_peak,0,0,0,0.6,0.415,1,2,Medium
Central,22,Monday,March,0,night,0,0,0,0.6,0.415,0,2,Low
Central,22,Monday,March,0,night,0,0,0,0.6,0.415,1,2,Medium
Central,6,Monday,April,0,night,0,0,0,0.6,0.415,0,2,Low
Central,6,Monday,April,0,night,0,0,0,0.6,0.415,1,2,Medium
Central,7,Monday,April,0,morning_peak,1,0,0,0.6,0.415,0,2,Medium
Central,7,Monday,April,0,morning_peak,1,0,0,0.6,0.415,1,2,High
Central,8,Monday,April,0,morning_peak,1,0,0,0.6,0.415,0,2,Medium
Central,8,Monday,April,0,morning_peak,1,0,0,0.6,0.415,1,2,High
Central,9,Monday,April,0,morning_peak,1,0,0,0.6,0.415,0,2,Medium
Central,9,Monday,April,0,morning_peak,1,0,0,0.6,0.415,1,2,High
Central,10,Monday,April,0,morning_peak,1,0,0,0.6,0.415,0,2,Medium
Central,10,Monday,April,0,morning_peak,1,0,0,0.6,0.415,1,2,High
Central,12,Monday,April,0,noon_peak,1,1,0,0.6,0.415,0,2,Medium
Central,12,Monday,April,0,noon_peak,1,1,0,0.6,0.415,1,2,High
Central,13,Monday,April,0,noon_peak,1,1,0,0.6,0.415,0,2,Medium
Central,13,Monday,April,0,noon_peak,1,1,0,0.6,0.415,1,2,High
Central,14,Monday,April,0,noon_peak,1,1,0,0.6,0.415,0,2,Medium
Central,14,Monday,April,0,noon_peak,1,1,0,0.6,0.415,1,2,High
Central,16,Monday,April,0,afternoon,1,0,0,0.6,0.415,0,2,Medium
Central,16,Monday,April,0,afternoon,1,0,0,0.6,0.415,1,2,High
Central,17,Monday,April,0,evening_peak,1,0,0,0.6,0.415,0,2,Medium
Central,17,Monday,April,0,evening_peak,1,0,0,0.6,0.415,1,2,High
